Feature,Importance,Target Gene
AT1G43700,0.6619693516521454,AT1G01580
AT1G68640,0.10170819622902434,AT1G01580
AT2G28450,0.2363224521188302,AT1G01580
AT1G43700,0.7130807633520774,AT1G05805
AT1G68640,0.26135271763273,AT1G05805
AT2G28450,0.025566519015192565,AT1G05805
AT1G43700,0.7131774374485874,AT1G08920
AT1G68640,0.28358139509598695,AT1G08920
AT2G28450,0.003241167455425692,AT1G08920
AT1G43700,0.7249006961608704,AT1G17750
AT1G68640,0.2726490936403495,AT1G17750
AT2G28450,0.0024502101987800566,AT1G17750
AT1G43700,0.5913216940141405,AT1G18100
AT1G68640,0.35498131011053013,AT1G18100
AT2G28450,0.053696995875329376,AT1G18100
AT1G43700,0.030584133214018986,AT1G19670
AT1G68640,0.304574084005493,AT1G19670
AT2G28450,0.664841782780488,AT1G19670
AT1G43700,0.5512960141800762,AT1G21450
AT1G68640,0.07724683392750113,AT1G21450
AT2G28450,0.37145715189242257,AT1G21450
AT1G43700,0.3687209516499619,AT1G22065
AT1G68640,0.3362613532577697,AT1G22065
AT2G28450,0.2950176950922685,AT1G22065
AT1G43700,0.3230480360558878,AT1G34180
AT1G68640,0.5636284265251125,AT1G34180
AT2G28450,0.11332353741899973,AT1G34180
AT1G43700,0.10822145474647583,AT1G43700
AT1G68640,0.7654499829725407,AT1G43700
AT2G28450,0.12632856228098344,AT1G43700
AT1G43700,0.5809390440596549,AT1G49720
AT1G68640,5.3166524236058845e-05,AT1G49720
AT2G28450,0.41900778941610917,AT1G49720
AT1G43700,0.28535979502565956,AT1G51640
AT1G68640,0.14506302537306404,AT1G51640
AT2G28450,0.5695771796012764,AT1G51640
AT1G43700,0.45920150867908166,AT1G51830
AT1G68640,0.4577057213605253,AT1G51830
AT2G28450,0.08309276996039303,AT1G51830
AT1G43700,0.46696610726697996,AT1G68640
AT1G68640,0.4577589988991874,AT1G68640
AT2G28450,0.07527489383383258,AT1G68640
AT1G43700,0.7564997862974927,AT1G69930
AT1G68640,0.0913268922714028,AT1G69930
AT2G28450,0.15217332143110462,AT1G69930
AT1G43700,0.4926248108664009,AT1G70260
AT1G68640,0.42341768807508695,AT1G70260
AT2G28450,0.08395750105851209,AT1G70260
AT1G43700,0.3491198842616394,AT1G71030
AT1G68640,0.5883842436751612,AT1G71030
AT2G28450,0.06249587206319934,AT1G71030
AT1G43700,0.2894160507956519,AT1G79310
AT1G68640,0.7071949391583984,AT1G79310
AT2G28450,0.003389010045949697,AT1G79310
AT1G43700,0.12271511104618917,AT1G79700
AT1G68640,0.8412135414851538,AT1G79700
AT2G28450,0.03607134746865704,AT1G79700
AT1G43700,0.27500306933525515,AT2G23030
AT1G68640,0.17270533752380055,AT2G23030
AT2G28450,0.5522915931409443,AT2G23030
AT1G43700,0.7573969717375036,AT2G28450
AT1G68640,0.008530376494936173,AT2G28450
AT2G28450,0.2340726517675601,AT2G28450
AT1G43700,0.7444130697215922,AT2G28510
AT1G68640,0.17431844754894532,AT2G28510
AT2G28450,0.08126848272946258,AT2G28510
AT1G43700,0.25295688766414115,AT2G41240
AT1G68640,0.6248102303621855,AT2G41240
AT2G28450,0.12223288197367328,AT2G41240
AT1G43700,0.44915145185502203,AT2G41690
AT1G68640,0.5123718447949984,AT2G41690
AT2G28450,0.03847670334997955,AT2G41690
AT1G43700,0.47521126909196243,AT2G41710
AT1G68640,0.42010712039399595,AT2G41710
AT2G28450,0.10468161051404154,AT2G41710
AT1G43700,0.7121489350323346,AT2G47850
AT1G68640,0.056678190031369015,AT2G47850
AT2G28450,0.2311728749362963,AT2G47850
AT1G43700,0.2927032855346979,AT3G05770
AT1G68640,0.6413694859894671,AT3G05770
AT2G28450,0.06592722847583513,AT3G05770
AT1G43700,0.2907182154714065,AT3G07000
AT1G68640,0.20325874370998648,AT3G07000
AT2G28450,0.5060230408186069,AT3G07000
AT1G43700,0.1467950884380774,AT3G07650
