Feature,Importance,Target Gene
AT1G43700,0.5384615384615384,AT1G01580
AT1G68640,0.11538461538461539,AT1G01580
AT2G28450,0.34615384615384615,AT1G01580
AT1G43700,0.5384615384615384,AT1G05805
AT1G68640,0.34615384615384615,AT1G05805
AT2G28450,0.11538461538461539,AT1G05805
AT1G43700,0.5384615384615384,AT1G08920
AT1G68640,0.38461538461538464,AT1G08920
AT2G28450,0.07692307692307693,AT1G08920
AT1G43700,0.5769230769230769,AT1G17750
AT1G68640,0.34615384615384615,AT1G17750
AT2G28450,0.07692307692307693,AT1G17750
AT1G43700,0.4230769230769231,AT1G18100
AT1G68640,0.5,AT1G18100
AT2G28450,0.07692307692307693,AT1G18100
AT1G43700,0.07692307692307693,AT1G19670
AT1G68640,0.39561576715787644,AT1G19670
AT2G28450,0.5274611559190466,AT1G19670
AT1G43700,0.4230769230769231,AT1G21450
AT1G68640,0.07692307692307693,AT1G21450
AT2G28450,0.5,AT1G21450
AT1G43700,0.3076923076923077,AT1G22065
AT1G68640,0.4799348909908069,AT1G22065
AT2G28450,0.2123728013168854,AT1G22065
AT1G43700,0.2692307692307692,AT1G34180
AT1G68640,0.5,AT1G34180
AT2G28450,0.23076923076923078,AT1G34180
AT1G43700,0.2307692307692308,AT1G43700
AT1G68640,0.6853206869615707,AT1G43700
AT2G28450,0.08391008226919865,AT1G43700
AT1G43700,0.3076923076923077,AT1G49720
AT1G68640,0.11538461538461539,AT1G49720
AT2G28450,0.5769230769230769,AT1G49720
AT1G43700,0.20328737772585354,AT1G51640
AT1G68640,0.2032873777258535,AT1G51640
AT2G28450,0.5934252445482929,AT1G51640
AT1G43700,0.34615384615384615,AT1G51830
AT1G68640,0.5,AT1G51830
AT2G28450,0.15384615384615385,AT1G51830
AT1G43700,0.4230769230769231,AT1G68640
AT1G68640,0.46153846153846156,AT1G68640
AT2G28450,0.11538461538461539,AT1G68640
AT1G43700,0.5,AT1G69930
AT1G68640,0.23076923076923078,AT1G69930
AT2G28450,0.2692307692307692,AT1G69930
AT1G43700,0.2810080444493338,AT1G70260
AT1G68640,0.38461538461538464,AT1G70260
AT2G28450,0.3343765709352816,AT1G70260
AT1G43700,0.2692307692307693,AT1G71030
AT1G68640,0.6923076923076924,AT1G71030
AT2G28450,0.03846153846153847,AT1G71030
AT1G43700,0.2692307692307693,AT1G79310
AT1G68640,0.6923076923076924,AT1G79310
AT2G28450,0.03846153846153847,AT1G79310
AT1G43700,0.11538461538461539,AT1G79700
AT1G68640,0.6538461538461539,AT1G79700
AT2G28450,0.23076923076923078,AT1G79700
AT1G43700,0.3076923076923077,AT2G23030
AT1G68640,0.25832939667561117,AT2G23030
AT2G28450,0.4339782956320812,AT2G23030
AT1G43700,0.5,AT2G28450
AT1G68640,0.07692307692307693,AT2G28450
AT2G28450,0.4230769230769231,AT2G28450
AT1G43700,0.46153846153846156,AT2G28510
AT1G68640,0.38461538461538464,AT2G28510
AT2G28450,0.15384615384615385,AT2G28510
AT1G43700,0.2692307692307692,AT2G41240
AT1G68640,0.6538461538461539,AT2G41240
AT2G28450,0.07692307692307693,AT2G41240
AT1G43700,0.4230769230769231,AT2G41690
AT1G68640,0.46153846153846156,AT2G41690
AT2G28450,0.11538461538461539,AT2G41690
AT1G43700,0.3076923076923077,AT2G41710
AT1G68640,0.5,AT2G41710
