Feature,Importance,Target Gene
AT1G01260,0.0,AT1G01260
AT1G58100,0.5,AT1G01260
AT3G48590,0.07692307692307693,AT1G01260
AT5G06110,0.19230769230769232,AT1G01260
AT5G63470,0.23076923076923078,AT1G01260
AT1G01260,0.07692307692307693,AT1G07640
AT1G58100,0.34615384615384615,AT1G07640
AT3G48590,0.11538461538461539,AT1G07640
AT5G06110,0.19230769230769232,AT1G07640
AT5G63470,0.2692307692307692,AT1G07640
AT1G01260,0.038461538461538464,AT1G08000
AT1G58100,0.46153846153846156,AT1G08000
AT3G48590,0.11538461538461539,AT1G08000
AT5G06110,0.15384615384615385,AT1G08000
AT5G63470,0.23076923076923078,AT1G08000
AT1G01260,0.15384615384615385,AT1G17380
AT1G58100,0.3076923076923077,AT1G17380
AT3G48590,0.11538461538461539,AT1G17380
AT5G06110,0.2692307692307692,AT1G17380
AT5G63470,0.15384615384615385,AT1G17380
AT1G01260,0.15384615384615385,AT1G19180
AT1G58100,0.34615384615384615,AT1G19180
AT3G48590,0.15384615384615385,AT1G19180
AT5G06110,0.23076923076923078,AT1G19180
AT5G63470,0.11538461538461539,AT1G19180
AT1G01260,0.038461538461538464,AT1G22070
AT1G58100,0.5,AT1G22070
AT3G48590,0.07692307692307693,AT1G22070
AT5G06110,0.19230769230769232,AT1G22070
AT5G63470,0.19230769230769232,AT1G22070
AT1G01260,0.0,AT1G24625
AT1G58100,0.5,AT1G24625
AT3G48590,0.07692307692307693,AT1G24625
AT5G06110,0.19230769230769232,AT1G24625
AT5G63470,0.23076923076923078,AT1G24625
AT1G01260,0.08692254570839938,AT1G26945
AT1G58100,0.2692307692307692,AT1G26945
AT3G48590,0.25923130044544673,AT1G26945
AT5G06110,0.07692307692307693,AT1G26945
AT5G63470,0.3076923076923077,AT1G26945
AT1G01260,0.15384615384615385,AT1G32540
AT1G58100,0.2692307692307692,AT1G32540
AT3G48590,0.15384615384615385,AT1G32540
AT5G06110,0.23076923076923078,AT1G32540
AT5G63470,0.19230769230769232,AT1G32540
AT1G01260,0.15384615384615385,AT1G33600
AT1G58100,0.3076923076923077,AT1G33600
AT3G48590,0.11538461538461539,AT1G33600
AT5G06110,0.2692307692307692,AT1G33600
AT5G63470,0.15384615384615385,AT1G33600
AT1G01260,0.15384615384615385,AT1G49530
AT1G58100,0.34615384615384615,AT1G49530
AT3G48590,0.11538461538461539,AT1G49530
AT5G06110,0.23076923076923078,AT1G49530
AT5G63470,0.15384615384615385,AT1G49530
AT1G01260,0.15384615384615385,AT1G54120
AT1G58100,0.2692307692307692,AT1G54120
AT3G48590,0.13693361815996669,AT1G54120
AT5G06110,0.2476817664554179,AT1G54120
AT5G63470,0.19230769230769232,AT1G54120
AT1G01260,0.11538461538461539,AT1G58100
AT1G58100,0.34615384615384615,AT1G58100
AT3G48590,0.14646558980890625,AT1G58100
AT5G06110,0.12276517942186296,AT1G58100
AT5G63470,0.2692307692307692,AT1G58100
AT1G01260,0.15384615384615385,AT1G67265
AT1G58100,0.3076923076923077,AT1G67265
AT3G48590,0.15384615384615385,AT1G67265
AT5G06110,0.11538461538461539,AT1G67265
AT5G63470,0.2692307692307692,AT1G67265
AT1G01260,0.23076923076923078,AT1G68520
AT1G58100,0.11538461538461539,AT1G68520
AT3G48590,0.19230769230769232,AT1G68520
AT5G06110,0.23076923076923078,AT1G68520
AT5G63470,0.23076923076923078,AT1G68520
AT1G01260,0.11538461538461539,AT1G68670
AT1G58100,0.46153846153846156,AT1G68670
AT3G48590,0.07692307692307693,AT1G68670
AT5G06110,0.19230769230769232,AT1G68670
AT5G63470,0.15384615384615385,AT1G68670
AT1G01260,0.15384615384615385,AT1G70700
AT1G58100,0.3076923076923077,AT1G70700
AT3G48590,0.15384615384615385,AT1G70700
AT5G06110,0.23076923076923078,AT1G70700
AT5G63470,0.15384615384615385,AT1G70700
AT1G01260,0.0,AT1G70920
AT1G58100,0.4230769230769231,AT1G70920
AT3G48590,0.08091357101146684,AT1G70920
AT5G06110,0.22677873668084086,AT1G70920
AT5G63470,0.2692307692307692,AT1G70920
AT1G01260,0.038461538461538464,AT1G72010
AT1G58100,0.46153846153846156,AT1G72010
AT3G48590,0.16224927309845638,AT1G72010
AT5G06110,0.10698149613231285,AT1G72010
AT5G63470,0.23076923076923078,AT1G72010
AT1G01260,0.21528560473414726,AT1G72220
AT1G58100,0.2077913183427758,AT1G72220
AT3G48590,0.19230769230769232,AT1G72220
AT5G06110,0.0,AT1G72220
AT5G63470,0.38461538461538464,AT1G72220
AT1G01260,0.03846153846153847,AT1G72650
AT1G58100,0.487308558803287,AT1G72650
AT3G48590,0.08961451811978999,AT1G72650
AT5G06110,0.19230769230769235,AT1G72650
AT5G63470,0.19230769230769235,AT1G72650
AT1G01260,0.11538461538461539,AT1G74430
AT1G58100,0.3076923076923077,AT1G74430
AT3G48590,0.11538461538461539,AT1G74430
AT5G06110,0.2692307692307692,AT1G74430
AT5G63470,0.19230769230769232,AT1G74430
AT1G01260,0.15384615384615385,AT1G74950
AT1G58100,0.3076923076923077,AT1G74950
AT3G48590,0.15384615384615385,AT1G74950
AT5G06110,0.23076923076923078,AT1G74950
AT5G63470,0.15384615384615385,AT1G74950
AT1G01260,0.11538461538461539,AT1G75450
AT1G58100,0.34615384615384615,AT1G75450
AT3G48590,0.13871678437954954,AT1G75450
AT5G06110,0.13051398485121968,AT1G75450
AT5G63470,0.2692307692307692,AT1G75450
AT1G01260,0.15384615384615385,AT1G76640
AT1G58100,0.3076923076923077,AT1G76640
AT3G48590,0.11538461538461539,AT1G76640
AT5G06110,0.2692307692307692,AT1G76640
AT5G63470,0.15384615384615385,AT1G76640
AT1G01260,0.038461538461538464,AT1G78080
AT1G58100,0.38461538461538464,AT1G78080
AT3G48590,0.14151520256758826,AT1G78080
AT5G06110,0.16617710512471942,AT1G78080
AT5G63470,0.2692307692307692,AT1G78080
AT1G01260,0.13593983418281302,AT1G79430
AT1G58100,0.2791790958199835,AT1G79430
AT3G48590,0.20026568538181883,AT1G79430
AT5G06110,0.07692307692307693,AT1G79430
AT5G63470,0.3076923076923077,AT1G79430
AT1G01260,0.038461538461538464,AT2G04038
AT1G58100,0.4489063769980336,AT2G04038
AT3G48590,0.08955516146350492,AT2G04038
AT5G06110,0.15384615384615385,AT2G04038
AT5G63470,0.2692307692307692,AT2G04038
AT1G01260,0.11538461538461539,AT2G14210
AT1G58100,0.34615384615384615,AT2G14210
AT3G48590,0.15694769692043004,AT2G14210
AT5G06110,0.07382153384880072,AT2G14210
AT5G63470,0.3076923076923077,AT2G14210
AT1G01260,0.11538461538461539,AT2G18210
AT1G58100,0.4230769230769231,AT2G18210
AT3G48590,0.11538461538461539,AT2G18210
AT5G06110,0.15384615384615385,AT2G18210
AT5G63470,0.19230769230769232,AT2G18210
AT1G01260,0.15384615384615385,AT2G22200
AT1G58100,0.3076923076923077,AT2G22200
AT3G48590,0.11538461538461539,AT2G22200
AT5G06110,0.2692307692307692,AT2G22200
AT5G63470,0.15384615384615385,AT2G22200
AT1G01260,0.11538461538461539,AT2G22300
AT1G58100,0.4493446344487089,AT2G22300
AT3G48590,0.11538461538461539,AT2G22300
AT5G06110,0.12757844247436798,AT2G22300
AT5G63470,0.19230769230769232,AT2G22300
AT1G01260,0.17018622267635408,AT2G22800
AT1G58100,0.23076923076923078,AT2G22800
AT3G48590,0.19230769230769232,AT2G22800
AT5G06110,0.06058300809287669,AT2G22800
AT5G63470,0.34615384615384615,AT2G22800
AT1G01260,0.21995245806992728,AT2G26580
AT1G58100,0.07692307692307693,AT2G26580
AT3G48590,0.21995245806992728,AT2G26580
AT5G06110,0.09855662232168393,AT2G26580
AT5G63470,0.38461538461538464,AT2G26580
AT1G01260,0.15384615384615385,AT2G28810
AT1G58100,0.38461538461538464,AT2G28810
AT3G48590,0.11538461538461539,AT2G28810
AT5G06110,0.19230769230769232,AT2G28810
AT5G63470,0.15384615384615385,AT2G28810
AT1G01260,0.15384615384615385,AT2G31180
AT1G58100,0.3076923076923077,AT2G31180
AT3G48590,0.13888514498444018,AT2G31180
AT5G06110,0.24573023963094442,AT2G31180
AT5G63470,0.15384615384615385,AT2G31180
AT1G01260,0.11538461538461539,AT2G33480
AT1G58100,0.34615384615384615,AT2G33480
AT3G48590,0.154262677760819,AT2G33480
AT5G06110,0.11496809146995018,AT2G33480
AT5G63470,0.2692307692307692,AT2G33480
AT1G01260,0.11538461538461539,AT2G34140
AT1G58100,0.3076923076923077,AT2G34140
AT3G48590,0.13700587356691038,AT2G34140
AT5G06110,0.20914797258693577,AT2G34140
AT5G63470,0.23076923076923078,AT2G34140
AT1G01260,0.15384615384615385,AT2G34430
AT1G58100,0.2692307692307692,AT2G34430
AT3G48590,0.15384615384615385,AT2G34430
AT5G06110,0.23076923076923078,AT2G34430
AT5G63470,0.19230769230769232,AT2G34430
AT1G01260,0.038461538461538464,AT2G35550
AT1G58100,0.48721442672811743,AT2G35550
AT3G48590,0.0897086501949595,AT2G35550
AT5G06110,0.19230769230769232,AT2G35550
AT5G63470,0.19230769230769232,AT2G35550
AT1G01260,0.15384615384615385,AT2G36590
AT1G58100,0.3076923076923077,AT2G36590
AT3G48590,0.15384615384615385,AT2G36590
AT5G06110,0.23076923076923078,AT2G36590
AT5G63470,0.15384615384615385,AT2G36590
AT1G01260,0.20747103150031604,AT2G38340
AT1G58100,0.15384615384615385,AT2G38340
AT3G48590,0.23229753402695502,AT2G38340
AT5G06110,0.0217698960111905,AT2G38340
AT5G63470,0.38461538461538464,AT2G38340
AT1G01260,0.07692307692307693,AT2G39370
AT1G58100,0.4101529959215929,AT2G39370
AT3G48590,0.12830854253994559,AT2G39370
AT5G06110,0.11538461538461539,AT2G39370
AT5G63470,0.2692307692307692,AT2G39370
AT1G01260,0.15384615384615385,AT2G42430
AT1G58100,0.3076923076923077,AT2G42430
AT3G48590,0.15384615384615385,AT2G42430
AT5G06110,0.07692307692307693,AT2G42430
AT5G63470,0.3076923076923077,AT2G42430
AT1G01260,0.11538461538461539,AT2G44910
AT1G58100,0.3076923076923077,AT2G44910
AT3G48590,0.15384615384615385,AT2G44910
AT5G06110,0.23076923076923078,AT2G44910
AT5G63470,0.19230769230769232,AT2G44910
AT1G01260,0.038461538461538464,AT2G44940
AT1G58100,0.46153846153846156,AT2G44940
AT3G48590,0.11538461538461539,AT2G44940
AT5G06110,0.15384615384615385,AT2G44940
AT5G63470,0.23076923076923078,AT2G44940
AT1G01260,0.2240630276894109,AT2G45190
AT1G58100,0.15997139488656525,AT2G45190
AT3G48590,0.23135019280863928,AT2G45190
AT5G06110,0.0,AT2G45190
AT5G63470,0.38461538461538464,AT2G45190
AT1G01260,0.11538461538461539,AT2G46650
AT1G58100,0.38461538461538464,AT2G46650
AT3G48590,0.11538461538461539,AT2G46650
AT5G06110,0.19230769230769232,AT2G46650
AT5G63470,0.19230769230769232,AT2G46650
AT1G01260,0.15384615384615385,AT2G46970
AT1G58100,0.2891150675826754,AT2G46970
AT3G48590,0.13396185549424766,AT2G46970
AT5G06110,0.19230769230769232,AT2G46970
AT5G63470,0.23076923076923078,AT2G46970
AT1G01260,0.11538461538461539,AT3G02493
AT1G58100,0.34615384615384615,AT3G02493
AT3G48590,0.16516962951723257,AT3G02493
AT5G06110,0.06559960125199818,AT3G02493
AT5G63470,0.3076923076923077,AT3G02493
AT1G01260,0.23076923076923078,AT3G10490
AT1G58100,0.15384615384615385,AT3G10490
AT3G48590,0.23076923076923078,AT3G10490
