Feature,Importance,Target Gene
AT1G43700,0.6633265221197128,AT1G01580
AT1G68640,0.10904611169377987,AT1G01580
AT2G28450,0.2276273661865074,AT1G01580
AT1G43700,0.7212437646801981,AT1G05805
AT1G68640,0.2534619803888269,AT1G05805
AT2G28450,0.025294254930975,AT1G05805
AT1G43700,0.7245827629361105,AT1G08920
AT1G68640,0.27234142006821055,AT1G08920
AT2G28450,0.0030758169956789836,AT1G08920
AT1G43700,0.7358541566275075,AT1G17750
AT1G68640,0.26167735640539586,AT1G17750
AT2G28450,0.0024684869670967466,AT1G17750
AT1G43700,0.60162264409552,AT1G18100
AT1G68640,0.3448517441756863,AT1G18100
AT2G28450,0.05352561172879356,AT1G18100
AT1G43700,0.03798315424824783,AT1G19670
AT1G68640,0.2795693272285342,AT1G19670
AT2G28450,0.682447518523218,AT1G19670
AT1G43700,0.5445994136062062,AT1G21450
AT1G68640,0.07330931470388688,AT1G21450
AT2G28450,0.38209127168990686,AT1G21450
AT1G43700,0.36775737466101577,AT1G22065
AT1G68640,0.3488152542916503,AT1G22065
AT2G28450,0.2834273710473338,AT1G22065
AT1G43700,0.31959297624406474,AT1G34180
AT1G68640,0.5440919143744922,AT1G34180
AT2G28450,0.13631510938144303,AT1G34180
AT1G43700,0.1020583768373664,AT1G43700
AT1G68640,0.7605720612762323,AT1G43700
AT2G28450,0.13736956188640137,AT1G43700
AT1G43700,0.5775504286592575,AT1G49720
AT1G68640,0.0004833715456657916,AT1G49720
AT2G28450,0.42196619979507666,AT1G49720
AT1G43700,0.2760361320365602,AT1G51640
AT1G68640,0.15002525170739,AT1G51640
AT2G28450,0.5739386162560499,AT1G51640
AT1G43700,0.5187173190186105,AT1G51830
AT1G68640,0.4451594645677086,AT1G51830
AT2G28450,0.03612321641368084,AT1G51830
AT1G43700,0.4775507743034854,AT1G68640
AT1G68640,0.44028940234660113,AT1G68640
AT2G28450,0.08215982334991351,AT1G68640
AT1G43700,0.7629086565602969,AT1G69930
AT1G68640,0.09346416435627124,AT1G69930
AT2G28450,0.14362717908343184,AT1G69930
AT1G43700,0.4571656587997501,AT1G70260
AT1G68640,0.4191100611714443,AT1G70260
AT2G28450,0.1237242800288055,AT1G70260
AT1G43700,0.37244621004338624,AT1G71030
AT1G68640,0.5697664229654763,AT1G71030
AT2G28450,0.05778736699113734,AT1G71030
AT1G43700,0.3167023509964368,AT1G79310
AT1G68640,0.6801557981835084,AT1G79310
AT2G28450,0.003141850820054875,AT1G79310
AT1G43700,0.12353397381561233,AT1G79700
AT1G68640,0.8321472059574482,AT1G79700
AT2G28450,0.04431882022693943,AT1G79700
AT1G43700,0.276010644588895,AT2G23030
AT1G68640,0.17837682830574422,AT2G23030
AT2G28450,0.5456125271053607,AT2G23030
AT1G43700,0.7659955884613473,AT2G28450
AT1G68640,0.009023316401020389,AT2G28450
