Feature,Importance,Target Gene
AT1G51140,0.47712309011013493,AT1G01060
AT4G36730,0.09550451032272987,AT1G01060
AT4G36780,0.11595368076351296,AT1G01060
AT5G37020,0.3114187188036222,AT1G01060
AT1G51140,0.08052162705786985,AT1G01520
AT4G36730,0.3888877823901409,AT1G01520
AT4G36780,0.1668602829114087,AT1G01520
AT5G37020,0.36373030764058056,AT1G01520
AT1G51140,0.37089951638984875,AT1G02030
AT4G36730,0.43941767299926904,AT1G02030
AT4G36780,0.06757188835810463,AT1G02030
AT5G37020,0.12211092225277753,AT1G02030
AT1G51140,0.42743024203202107,AT1G02340
AT4G36730,0.16095232188439118,AT1G02340
AT4G36780,0.13342744041235052,AT1G02340
AT5G37020,0.2781899956712373,AT1G02340
AT1G51140,0.11234441601398608,AT1G03170
AT4G36730,0.37252381197787726,AT1G03170
AT4G36780,0.5031465371445454,AT1G03170
AT5G37020,0.011985234863591326,AT1G03170
AT1G51140,0.15056021945317025,AT1G05420
AT4G36730,0.33621369784632515,AT1G05420
AT4G36780,0.1431945151566626,AT1G05420
AT5G37020,0.37003156754384214,AT1G05420
AT1G51140,0.5076447727149086,AT1G05710
AT4G36730,0.08634219946417306,AT1G05710
AT4G36780,0.1578664259129071,AT1G05710
AT5G37020,0.24814660190801113,AT1G05710
AT1G51140,0.22939733925911635,AT1G06040
AT4G36730,0.01681809628447714,AT1G06040
AT4G36780,0.23678924719389893,AT1G06040
AT5G37020,0.5169953172625076,AT1G06040
AT1G51140,0.3427194458102244,AT1G07010
AT4G36730,0.1748752314339742,AT1G07010
AT4G36780,0.46841927656020893,AT1G07010
AT5G37020,0.013986046195592287,AT1G07010
AT1G51140,0.5453321107348299,AT1G07128
AT4G36730,0.2482873258749239,AT1G07128
AT4G36780,0.1287320824791895,AT1G07128
AT5G37020,0.07764848091105679,AT1G07128
AT1G51140,0.4540242465468193,AT1G07160
AT4G36730,0.02582154497281516,AT1G07160
AT4G36780,0.11107613692794174,AT1G07160
AT5G37020,0.4090780715524237,AT1G07160
AT1G51140,0.41993071084917694,AT1G10120
AT4G36730,0.12238269846651592,AT1G10120
AT4G36780,0.09466873320579211,AT1G10120
AT5G37020,0.3630178574785151,AT1G10120
AT1G51140,0.18555711137749265,AT1G10370
AT4G36730,0.2786357779582549,AT1G10370
AT4G36780,0.31090874027299337,AT1G10370
AT5G37020,0.22489837039125904,AT1G10370
AT1G51140,0.6163387865771706,AT1G10480
AT4G36730,0.08862844337588412,AT1G10480
AT4G36780,0.19910554321295695,AT1G10480
AT5G37020,0.09592722683398848,AT1G10480
AT1G51140,0.20285841853631978,AT1G12370
AT4G36730,0.375587236754963,AT1G12370
AT4G36780,0.3078884976970945,AT1G12370
AT5G37020,0.11366584701162269,AT1G12370
AT1G51140,0.41771502255880893,AT1G13670
AT4G36730,0.30837405571325194,AT1G13670
AT4G36780,0.12991135420375807,AT1G13670
AT5G37020,0.14399956752418105,AT1G13670
AT1G51140,0.37762235922268317,AT1G13740
AT4G36730,0.09118616845650696,AT1G13740
AT4G36780,0.47494392114899797,AT1G13740
AT5G37020,0.05624755117181186,AT1G13740
AT1G51140,0.15051338985625567,AT1G14345
AT4G36730,0.31533712022222504,AT1G14345
AT4G36780,0.3416041900083829,AT1G14345
