Feature,Importance,Target Gene
AT1G01260,0.01947479479821022,AT1G01260
AT1G58100,0.24881025360110545,AT1G01260
AT3G48590,0.14837327651680973,AT1G01260
AT5G06110,0.5154556660835429,AT1G01260
AT5G63470,0.06788600900033166,AT1G01260
AT1G01260,0.21417215527007993,AT1G07640
AT1G58100,0.14974169302990767,AT1G07640
AT3G48590,0.16941571428227337,AT1G07640
AT5G06110,0.24056430883113178,AT1G07640
AT5G63470,0.22610612858660742,AT1G07640
AT1G01260,0.03132150579832155,AT1G08000
AT1G58100,0.2882612779066898,AT1G08000
AT3G48590,0.03360450239751671,AT1G08000
AT5G06110,0.6404378713839494,AT1G08000
AT5G63470,0.006374842513522489,AT1G08000
AT1G01260,0.04492953865161821,AT1G17380
AT1G58100,0.15870609841639166,AT1G17380
AT3G48590,0.15620799594765467,AT1G17380
AT5G06110,0.5395206054893685,AT1G17380
AT5G63470,0.10063576149496689,AT1G17380
AT1G01260,0.0319947274783751,AT1G19180
AT1G58100,0.19722740224159208,AT1G19180
AT3G48590,0.11499885216811406,AT1G19180
AT5G06110,0.6242439708985601,AT1G19180
AT5G63470,0.03153504721335864,AT1G19180
AT1G01260,0.09978484176405593,AT1G22070
AT1G58100,0.2234292052219258,AT1G22070
AT3G48590,0.22785762965362194,AT1G22070
AT5G06110,0.34765353366331536,AT1G22070
AT5G63470,0.10127478969708092,AT1G22070
AT1G01260,0.1589703794695435,AT1G24625
AT1G58100,0.22751509934788677,AT1G24625
AT3G48590,0.06068809846991062,AT1G24625
AT5G06110,0.468570704661718,AT1G24625
AT5G63470,0.08425571805094118,AT1G24625
AT1G01260,0.1134895324662718,AT1G26945
AT1G58100,0.10152784839636231,AT1G26945
AT3G48590,0.34588528725832707,AT1G26945
AT5G06110,0.006118325701086787,AT1G26945
AT5G63470,0.432979006177952,AT1G26945
AT1G01260,0.15619569846294878,AT1G32540
AT1G58100,0.07901057624602428,AT1G32540
AT3G48590,0.07195450150185828,AT1G32540
AT5G06110,0.5572681273189964,AT1G32540
AT5G63470,0.13557109647017232,AT1G32540
AT1G01260,0.04071273559291936,AT1G33600
AT1G58100,0.19351294023121032,AT1G33600
AT3G48590,0.1921913965721086,AT1G33600
AT5G06110,0.4770273149387879,AT1G33600
AT5G63470,0.09655561266497371,AT1G33600
AT1G01260,0.07250184604916603,AT1G49530
AT1G58100,0.13979945690206366,AT1G49530
AT3G48590,0.021430740247827748,AT1G49530
AT5G06110,0.7503192778558776,AT1G49530
AT5G63470,0.015948678945064815,AT1G49530
AT1G01260,0.35932327641338047,AT1G54120
AT1G58100,0.016872091267877545,AT1G54120
AT3G48590,0.11535136358188698,AT1G54120
AT5G06110,0.49681187330615717,AT1G54120
AT5G63470,0.011641395430697813,AT1G54120
AT1G01260,0.21610219740976933,AT1G58100
AT1G58100,0.08144899764345062,AT1G58100
AT3G48590,0.21084802435144137,AT1G58100
AT5G06110,0.33472602840894355,AT1G58100
AT5G63470,0.15687475218639513,AT1G58100
AT1G01260,0.09608131419376052,AT1G67265
AT1G58100,0.2336802656818582,AT1G67265
AT3G48590,0.19210172565872916,AT1G67265
AT5G06110,0.2755331528775925,AT1G67265
AT5G63470,0.20260354158805965,AT1G67265
AT1G01260,0.14992219602484133,AT1G68520
AT1G58100,0.0634792500623112,AT1G68520
AT3G48590,0.1960590224149861,AT1G68520
AT5G06110,0.4557468724020981,AT1G68520
AT5G63470,0.1347926590957633,AT1G68520
AT1G01260,0.06578961633401205,AT1G68670
AT1G58100,0.24305665671063317,AT1G68670
AT3G48590,0.08802784418995081,AT1G68670
